Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  3.27      2.69     2.69 309755549     0.00     0.00  vec3 glm::operator*<float, (glm::qualifier)0>(vec3 &, vec3 &)
                0.00    0.00       2/8           analytic::Error<float>&& std::forward<analytic::Error<float> >(std::remove_reference<analytic::Error<float> >::type&) 
                0.00    0.00       2/5           std::vector<analytic::Error<float>, std::allocator<analytic::Error<float> > >::end() 
                0.00    0.00       2/2           std::vector<analytic::Error<float>, std::allocator<analytic::Error<float> > >::back() 
-----------------------------------------------
                0.00    0.00       2/2           analytic::Error<float>& std::vector<analytic::Error<float>, std::allocator<analytic::Error<float> > >::emplace_back<analytic::Error<float> >(analytic::Error<float>&&) 
    0.0    0.00    0.00       2         void std::vector<analytic::Error<float>, std::allocator<analytic::Error<float> > >::_M_realloc_insert<analytic::Error<float> >(__gnu_cxx::__normal_iterator<analytic::Error<float>*, std::vector<analytic::Error<float>, std::allocator<analytic::Error<float> > > >, analytic::Error<float>&&) 
                0.00    0.00       2/2           std::vector<analytic::Error<float>, std::allocator<analytic::Error<float> > >::_M_check_len(unsigned long, char *)  
                0.00    0.00       6/21          std::_Vector_base<analytic::Error<float>, std::allocator<analytic::Error<float> > >::_M_get_Tp_allocator() 
                0.00    0.00       4/8           analytic::Error<float>&& std::forward<analytic::Error<float> >(std::remove_reference<analytic::Error<float> >::type&) 
                0.00    0.00       4/14          __gnu_cxx::__normal_iterator<analytic::Error<float>*, std::vector<analytic::Error<float>, std::allocator<analytic::Error<float> > > >::base()  
                0.00    0.00       4/4           analytic::Error<float>* std::__uninitialized_move_if_noexcept_a<analytic::Error<float>*, analytic::Error<float>*, std::allocator<analytic::Error<float> > >(analytic::Error<float>*, analytic::Error<float>*, analytic::Error<float>*, std::allocator<analytic::Error<float> >&) 
                0.00    0.00       2/3           std::vector<analytic::Error<float>, std::allocator<analytic::Error<float> > >::begin() 
                0.00    0.00       2/2           __gnu_cxx::__normal_iterator<analytic::Error<float>*, std::vector<analytic::Error<float>, std::allocator<analytic::Error<float> > > >::difference_type __gnu_cxx::operator-<analytic::Error<float>*, std::vector<analytic::Error<float>, std::allocator<analytic::Error<float> > > >(__gnu_cxx::__normal_iterator<analytic::Error<float>*, std::vector<analytic::Error<float>, std::allocator<analytic::Error<float> > > > &, __gnu_cxx::__normal_iterator<analytic::Error<float>*, std::vector<analytic::Error<float>, std::allocator<analytic::Error<float> > > > &) 
                0.00    0.00       2/9           std::_Vector_base<analytic::Error<float>, std::allocator<analytic::Error<float> > >::_M_allocate(unsigned long) 
                0.00    0.00       2/2           decltype (::new ((void*)(0)) analytic::Error<float>((declval<analytic::Error<float> >)())) std::construct_at<analytic::Error<float>, analytic::Error<float> >(analytic::Error<float>*, analytic::Error<float>&&) 
                0.00    0.00       2/10          void std::_Destroy<analytic::Error<float>*>(analytic::Error<float>*, analytic::Error<float>*) 
                0.00    0.00       2/10          std::_Vector_base<analytic::Error<float>, std::allocator<analytic::Error<float> > >::_M_deallocate(analytic::Error<float>*, unsigned long) 
-----------------------------------------------
                0.00    0.00       2/2           auto analytic::integral<float>(analytic::Sum<float, analytic::Gaussian<float> > &) 
    0.0    0.00    0.00       2         std::vector<analytic::Error<float>, std::allocator<analytic::Error<float> > >::push_back(analytic::Error<float>&&) 
                0.00    0.00       2/2           analytic::Error<float>& std::vector<analytic::Error<float>, std::allocator<analytic::Error<float> > >::emplace_back<analytic::Error<float> >(analytic::Error<float>&&) 
                0.00    0.00       2/2           std::remove_reference<analytic::Error<float>&>::type&& std::move<analytic::Error<float>&>(analytic::Error<float>&) 
-----------------------------------------------
                0.00    0.00    1080/94776       glm::inverse(mat3) 
                0.00    0.00   28896/94776       glm::rotate 
                0.00    0.00   64800/94776       glm::detail::compute_transpose<3, 3, float, (glm::qualifier)0, false>::call(mat3 &) 
    0.0    0.00    0.00   94776         vec3[int] 
                0.00    0.00   94776/1106770863     vec3::length() 
-----------------------------------------------
                0.00    0.00       3/3           std::vector<std::vector<rock::ColumnSummary, std::allocator<rock::ColumnSummary> >, std::allocator<std::vector<rock::ColumnSummary, std::allocator<rock::ColumnSummary> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<rock::ColumnSummary, std::allocator<rock::ColumnSummary> > > &) 
    0.0    0.00    0.00       3         std::vector<std::vector<rock::ColumnSummary, std::allocator<rock::ColumnSummary> >, std::allocator<std::vector<rock::ColumnSummary, std::allocator<rock::ColumnSummary> > > >::_S_max_size(std::allocator<std::vector<rock::ColumnSummary, std::allocator<rock::ColumnSummary> > > &) 
                0.00    0.00       3/310         unsigned long & std::min<unsigned long>(unsigned long &, unsigned long &) 
-----------------------------------------------
                0.00    0.00       3/3           CrustSummary constructor 
    0.0    0.00    0.00       3         std::vector<std::vector<rock::ColumnSummary, std::allocator<rock::ColumnSummary> >, std::allocator<std::vector<rock::ColumnSummary, std::allocator<rock::ColumnSummary> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<rock::ColumnSummary, std::allocator<rock::ColumnSummary> > > &) 
                0.00    0.00       3/3           std::vector<std::vector<rock::ColumnSummary, std::allocator<rock::ColumnSummary> >, std::allocator<std::vector<rock::ColumnSummary, std::allocator<rock::ColumnSummary> > > >::_S_max_size(std::allocator<std::vector<rock::ColumnSummary, std::allocator<rock::ColumnSummary> > > &) 
-----------------------------------------------
                0.00    0.00   36000/36000       rock::StratumSummaryBuoyancyPressure(rock::StratumSummary &)  
    0.0    0.00    0.00   36000         si::units<-3, 1, 0, 0, 0, 0, 0, float>::operator-(si::units<-3, 1, 0, 0, 0, 0, 0, float>)  
                0.00    0.00   36000/1066716000     si::units<-3, 1, 0, 0, 0, 0, 0, float>::units(float) 
-----------------------------------------------
                0.00    0.00       2/2           std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > >::_S_check_init_len(unsigned long, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > &) 
    0.0    0.00    0.00       2         std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > >::_S_max_size(std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > &) 
                0.00    0.00       2/310         unsigned long & std::min<unsigned long>(unsigned long &, unsigned long &) 
-----------------------------------------------
                0.00    0.00       2/2           std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > >::vector(unsigned long, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > &) 
    0.0    0.00    0.00       2         std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > >::_S_check_init_len(unsigned long, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > &) 
                0.00    0.00       2/2           std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > >::_S_max_size(std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > &) 
-----------------------------------------------
                0.00    0.00       2/2           main 
    0.0    0.00    0.00       2         std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > >::vector(unsigned long, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > &) 
                0.00    0.00       2/2           std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > >::_S_check_init_len(unsigned long, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > &) 
                0.00    0.00       2/2           std::_Vector_base<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > >::_Vector_base(unsigned long, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > &) 
                0.00    0.00       2/2           std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > >::_M_default_initialize(unsigned long) 
-----------------------------------------------
                0.00    0.00       2/2           std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >::_S_check_init_len(unsigned long, std::allocator<rock::StratumStore<2> > &) 
    0.0    0.00    0.00       2         std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >::_S_max_size(std::allocator<rock::StratumStore<2> > &) 
                0.00    0.00       2/310         unsigned long & std::min<unsigned long>(unsigned long &, unsigned long &) 
-----------------------------------------------
                0.00    0.00       1/2           std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >::vector(unsigned long, rock::StratumStore<2> &, std::allocator<rock::StratumStore<2> > &) 
                0.00    0.00       1/2           Crust constructor 2 
    0.0    0.00    0.00       2         std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >::_S_check_init_len(unsigned long, std::allocator<rock::StratumStore<2> > &) 
                0.00    0.00       2/2           std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >::_S_max_size(std::allocator<rock::StratumStore<2> > &) 
-----------------------------------------------
                0.00    0.00       2/2           std::vector<rock::ColumnSummary, std::allocator<rock::ColumnSummary> >::_S_check_init_len(unsigned long, std::allocator<rock::ColumnSummary> &) 
    0.0    0.00    0.00       2         std::vector<rock::ColumnSummary, std::allocator<rock::ColumnSummary> >::_S_max_size(std::allocator<rock::ColumnSummary> &) 
                0.00    0.00       2/310         unsigned long & std::min<unsigned long>(unsigned long &, unsigned long &) 
-----------------------------------------------
                0.00    0.00       2/2           std::vector<rock::ColumnSummary, std::allocator<rock::ColumnSummary> >::vector(unsigned long, std::allocator<rock::ColumnSummary> &) 
    0.0    0.00    0.00       2         std::vector<rock::ColumnSummary, std::allocator<rock::ColumnSummary> >::_S_check_init_len(unsigned long, std::allocator<rock::ColumnSummary> &) 
                0.00    0.00       2/2           std::vector<rock::ColumnSummary, std::allocator<rock::ColumnSummary> >::_S_max_size(std::allocator<rock::ColumnSummary> &) 
-----------------------------------------------
                0.00    0.00       2/2           std::vector<rock::StratumSummary, std::allocator<rock::StratumSummary> >::_S_check_init_len(unsigned long, std::allocator<rock::StratumSummary> &) 
    0.0    0.00    0.00       2         std::vector<rock::StratumSummary, std::allocator<rock::StratumSummary> >::_S_max_size(std::allocator<rock::StratumSummary> &) 
                0.00    0.00       2/310         unsigned long & std::min<unsigned long>(unsigned long &, unsigned long &) 
-----------------------------------------------
                0.00    0.00       2/2           std::vector<rock::StratumSummary, std::allocator<rock::StratumSummary> >::vector(unsigned long, std::allocator<rock::StratumSummary> &) 
    0.0    0.00    0.00       2         std::vector<rock::StratumSummary, std::allocator<rock::StratumSummary> >::_S_check_init_len(unsigned long, std::allocator<rock::StratumSummary> &) 
                0.00    0.00       2/2           std::vector<rock::StratumSummary, std::allocator<rock::StratumSummary> >::_S_max_size(std::allocator<rock::StratumSummary> &) 
-----------------------------------------------
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> &) 
    0.0    0.00    0.00       2         std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> &) 
                0.00    0.00       2/310         unsigned long & std::min<unsigned long>(unsigned long &, unsigned long &) 
-----------------------------------------------
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >::vector(unsigned long, std::allocator<int> &) 
    0.0    0.00    0.00       2         std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> &) 
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> &) 
-----------------------------------------------
                0.00    0.00       2/2           main 
    0.0    0.00    0.00       2         std::vector<int, std::allocator<int> >::vector(unsigned long, std::allocator<int> &) 
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> &) 
                0.00    0.00       2/810         std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> &) 
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >::_M_default_initialize(unsigned long) 
-----------------------------------------------
                0.00    0.00       1/1           main 
    0.0    0.00    0.00       1         std::vector<float, std::allocator<float> >::value_type whole::max<std::vector<float, std::allocator<float> > >(std::vector<float, std::allocator<float> > &, bool, bool) 
                0.00    0.00   27016/144761382     std::vector<float, std::allocator<float> >::operator[](unsigned long)  
                0.00    0.00       2/89909       std::vector<float, std::allocator<float> >::size()  
                0.00    0.00    9000/25200       std::isnan(float) 
                0.00    0.00    9000/25200       std::isinf(float) 
-----------------------------------------------
                0.00    0.00    3600/3600        SiStrings::format  
    0.0    0.00    0.00    3600         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > spheroidal::Strings<adapted::SiStrings, aggregated::Order<adapted::SymbolicOrder> >::character<si::units<-1, 1, -2, 0, 0, 0, 0, float>, float, (glm::qualifier)0>(mat3, si::units<-1, 1, -2, 0, 0, 0, 0, float>, si::units<-1, 1, -2, 0, 0, 0, 0, float>, si::units<-1, 1, -2, 0, 0, 0, 0, float>)  
                0.00    0.00    3600/3600        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > adapted::SiStrings::character<-1, 1, -2, 0, 0, 0, 0, float>(si::units<-1, 1, -2, 0, 0, 0, 0, float>, si::units<-1, 1, -2, 0, 0, 0, 0, float>, si::units<-1, 1, -2, 0, 0, 0, 0, float>)  
-----------------------------------------------
                0.00    0.00    3600/3600        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > spheroidal::Strings<adapted::SiStrings, aggregated::Order<adapted::SymbolicOrder> >::character<si::units<-1, 1, -2, 0, 0, 0, 0, float>, float, (glm::qualifier)0>(mat3, si::units<-1, 1, -2, 0, 0, 0, 0, float>, si::units<-1, 1, -2, 0, 0, 0, 0, float>, si::units<-1, 1, -2, 0, 0, 0, 0, float>)  
    0.0    0.00    0.00    3600         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > adapted::SiStrings::character<-1, 1, -2, 0, 0, 0, 0, float>(si::units<-1, 1, -2, 0, 0, 0, 0, float>, si::units<-1, 1, -2, 0, 0, 0, 0, float>, si::units<-1, 1, -2, 0, 0, 0, 0, float>)  
                0.00    0.00    3600/3600        auto si::linearstep<-1, 1, -2, 0, 0, 0, 0, float>(si::units<-1, 1, -2, 0, 0, 0, 0, float>, si::units<-1, 1, -2, 0, 0, 0, 0, float>, si::units<-1, 1, -2, 0, 0, 0, 0, float>) 
                0.00    0.00    3600/7200        int & std::clamp<int>(int &, int &, int &) 
                0.00    0.00    7200/10838       std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::size()  
                0.00    0.00    3600/3600        bool si::isnan<-1, 1, -2, 0, 0, 0, 0, float>(si::units<-1, 1, -2, 0, 0, 0, 0, float>) 
                0.00    0.00    3600/3600        bool si::isinf<-1, 1, -2, 0, 0, 0, 0, float>(si::units<-1, 1, -2, 0, 0, 0, 0, float>) 
                0.00    0.00    3600/7220        std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::operator[](unsigned long)  
                0.00    0.00    3600/7567        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > &) 
-----------------------------------------------
                0.00    0.00    3600/7200        adapted::IdStrings<float>::character[abi:cxx11](float, float, float)  
                0.00    0.00    3600/7200        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > adapted::SiStrings::character<-1, 1, -2, 0, 0, 0, 0, float>(si::units<-1, 1, -2, 0, 0, 0, 0, float>, si::units<-1, 1, -2, 0, 0, 0, 0, float>, si::units<-1, 1, -2, 0, 0, 0, 0, float>)  
    0.0    0.00    0.00    7200         int & std::clamp<int>(int &, int &, int &) 
                0.00    0.00    7200/57859200     int & std::max<int>(int &, int &) 
                0.00    0.00    7200/57614400     int & std::min<int>(int &, int &) 
                0.00    0.00    7200/6577875     std::__is_constant_evaluated() 
-----------------------------------------------
                0.00    0.00       8/8           CrustMotion::drag_per_angular_velocity 
    0.0    0.00    0.00       8         auto si::operator*<1, 0, 0, 0, 0, 0, 0, double, int>(int, si::units<1, 0, 0, 0, 0, 0, 0, double>) 
                0.00    0.00       8/11132       si::units<1, 0, 0, 0, 0, 0, 0, double>::operator*(double)  
-----------------------------------------------
                0.00    0.00       8/8           rock::CrustMotion<2, unlayered::VectorCalculusByFundamentalTheorem, dymaxion::GridCache<int, float, (glm::qualifier)0> >::slab_length(si::units<2, 0, 0, 0, 0, 0, 0, double>, int)  
    0.0    0.00    0.00       8         auto si::sqrt<2, 0, 0, 0, 0, 0, 0, double>(si::units<2, 0, 0, 0, 0, 0, 0, double>) 
                0.00    0.00       8/8           si::units<(2)/(2), (0)/(2), (0)/(2), (0)/(2), (0)/(2), (0)/(2), (0)/(2), double> si::units<2, 0, 0, 0, 0, 0, 0, double>::root<2>()  
-----------------------------------------------
                0.00    0.00       8/8           auto si::sqrt<2, 0, 0, 0, 0, 0, 0, double>(si::units<2, 0, 0, 0, 0, 0, 0, double>) 
    0.0    0.00    0.00       8         si::units<(2)/(2), (0)/(2), (0)/(2), (0)/(2), (0)/(2), (0)/(2), (0)/(2), double> si::units<2, 0, 0, 0, 0, 0, 0, double>::root<2>()  
                0.00    0.00       8/11157       si::units<1, 0, 0, 0, 0, 0, 0, double>::units(double) 
-----------------------------------------------
                0.00    0.00       8/8           rock::CrustMotion<2, unlayered::VectorCalculusByFundamentalTheorem, dymaxion::GridCache<int, float, (glm::qualifier)0> >::slab_width(si::units<2, 0, 0, 0, 0, 0, 0, double>, si::units<1, 0, 0, 0, 0, 0, 0, double>)  
    0.0    0.00    0.00       8         si::units<(2)-(1), (0)-(0), (0)-(0), (0)-(0), (0)-(0), (0)-(0), (0)-(0), double> si::units<2, 0, 0, 0, 0, 0, 0, double>::operator/<1, 0, 0, 0, 0, 0, 0>(si::units<1, 0, 0, 0, 0, 0, 0, double>)  
                0.00    0.00       8/11157       si::units<1, 0, 0, 0, 0, 0, 0, double>::units(double) 
-----------------------------------------------
                0.00    0.00       8/8           rock::CrustMotion<2, unlayered::VectorCalculusByFundamentalTheorem, dymaxion::GridCache<int, float, (glm::qualifier)0> >::slab_thickness(si::units<3, 0, 0, 0, 0, 0, 0, double>, si::units<2, 0, 0, 0, 0, 0, 0, double>)  
    0.0    0.00    0.00       8         si::units<(3)-(2), (0)-(0), (0)-(0), (0)-(0), (0)-(0), (0)-(0), (0)-(0), double> si::units<3, 0, 0, 0, 0, 0, 0, double>::operator/<2, 0, 0, 0, 0, 0, 0>(si::units<2, 0, 0, 0, 0, 0, 0, double>)  
                0.00    0.00       8/11157       si::units<1, 0, 0, 0, 0, 0, 0, double>::units(double) 
-----------------------------------------------
                0.00    0.00       8/8           main 
    0.0    0.00    0.00       8         rock::CrustMotion<2, unlayered::VectorCalculusByFundamentalTheorem, dymaxion::GridCache<int, float, (glm::qualifier)0> >::slab_width(si::units<2, 0, 0, 0, 0, 0, 0, double>, si::units<1, 0, 0, 0, 0, 0, 0, double>)  
                0.00    0.00       8/8           si::units<(2)-(1), (0)-(0), (0)-(0), (0)-(0), (0)-(0), (0)-(0), (0)-(0), double> si::units<2, 0, 0, 0, 0, 0, 0, double>::operator/<1, 0, 0, 0, 0, 0, 0>(si::units<1, 0, 0, 0, 0, 0, 0, double>)  
-----------------------------------------------
                0.00    0.00       8/8           main 
    0.0    0.00    0.00       8         rock::CrustMotion<2, unlayered::VectorCalculusByFundamentalTheorem, dymaxion::GridCache<int, float, (glm::qualifier)0> >::slab_length(si::units<2, 0, 0, 0, 0, 0, 0, double>, int)  
                0.00    0.00       8/8           auto si::sqrt<2, 0, 0, 0, 0, 0, 0, double>(si::units<2, 0, 0, 0, 0, 0, 0, double>) 
                0.00    0.00       8/8           auto si::operator/<2, 0, 0, 0, 0, 0, 0, double, int>(si::units<2, 0, 0, 0, 0, 0, 0, double>, int) 
-----------------------------------------------
                0.00    0.00       8/8           main 
    0.0    0.00    0.00       8         rock::CrustMotion<2, unlayered::VectorCalculusByFundamentalTheorem, dymaxion::GridCache<int, float, (glm::qualifier)0> >::slab_thickness(si::units<3, 0, 0, 0, 0, 0, 0, double>, si::units<2, 0, 0, 0, 0, 0, 0, double>)  
                0.00    0.00       8/8           si::units<(3)-(2), (0)-(0), (0)-(0), (0)-(0), (0)-(0), (0)-(0), (0)-(0), double> si::units<3, 0, 0, 0, 0, 0, 0, double>::operator/<2, 0, 0, 0, 0, 0, 0>(si::units<2, 0, 0, 0, 0, 0, 0, double>)  
-----------------------------------------------
                0.00    0.00     240/66120       dymaxion::Projection<int, float, (glm::qualifier)0>::Projection() 
                0.00    0.00    1080/66120       glm::inverse(mat3) 
                0.00    0.00   64800/66120       glm::detail::compute_transpose<3, 3, float, (glm::qualifier)0, false>::call(mat3 &) 
    0.0    0.00    0.00   66120         mat3[int] 
                0.00    0.00   66120/1097242704     mat3::length 
-----------------------------------------------
                0.00    0.00       1/1           main 
    0.0    0.00    0.00       1         void iterated::Arithmetic<adapted::SymbolicArithmetic>::divide<std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > >, procedural::Uniform<float>, std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > > >(std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > > &, procedural::Uniform<float> &, std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > >&)  
                0.00    0.00    9000/36133673     std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > >::operator[](unsigned long)  
                0.00    0.00       1/1           bool iterated::compatible<std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > >, procedural::Uniform<float>, std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > > >(std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > > &, procedural::Uniform<float> &, std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > >&) 
                0.00    0.00       1/7274819     std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > >::size()  
                0.00    0.00    9000/9000        procedural::Uniform<float>::operator[](unsigned long)  
                0.00    0.00    9000/9000        auto adapted::SymbolicArithmetic::divide<si::units<-1, 1, -2, 0, 0, 0, 0, float>, float>(si::units<-1, 1, -2, 0, 0, 0, 0, float>, float)  
                0.00    0.00    9000/117000      std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > >::operator[](unsigned long) 
-----------------------------------------------
                0.00    0.00       1/1           main 
    0.0    0.00    0.00       1         std::vector<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul>, std::allocator<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul> > >::vector(unsigned long, std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul> &, std::allocator<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul> > &) 
                0.00    0.00       1/1           std::vector<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul>, std::allocator<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul> > >::_S_check_init_len(unsigned long, std::allocator<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul> > &) 
                0.00    0.00       1/1           std::vector<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul>, std::allocator<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul> > >::_M_fill_initialize(unsigned long, std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul> &) 
                0.00    0.00       1/1           std::_Vector_base<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul>, std::allocator<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul> > >::_Vector_base(unsigned long, std::allocator<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul> > &) 
-----------------------------------------------
                0.00    0.00       1/1           std::vector<mat3, std::allocator<mat3 > >::_S_check_init_len(unsigned long, std::allocator<mat3 > &) 
    0.0    0.00    0.00       1         std::vector<mat3, std::allocator<mat3 > >::_S_max_size(std::allocator<mat3 > &) 
                0.00    0.00       1/310         unsigned long & std::min<unsigned long>(unsigned long &, unsigned long &) 
-----------------------------------------------
                0.00    0.00       1/1           std::vector<mat3, std::allocator<mat3 > >::vector(unsigned long, mat3 &, std::allocator<mat3 > &) 
    0.0    0.00    0.00       1         std::vector<mat3, std::allocator<mat3 > >::_S_check_init_len(unsigned long, std::allocator<mat3 > &) 
                0.00    0.00       1/1           std::vector<mat3, std::allocator<mat3 > >::_S_max_size(std::allocator<mat3 > &) 
-----------------------------------------------
                0.00    0.00       1/1           main 
    0.0    0.00    0.00       1         std::vector<mat3, std::allocator<mat3 > >::vector(unsigned long, mat3 &, std::allocator<mat3 > &) 
                0.00    0.00       1/1           std::vector<mat3, std::allocator<mat3 > >::_S_check_init_len(unsigned long, std::allocator<mat3 > &) 
                0.00    0.00       1/101         std::_Vector_base<mat3, std::allocator<mat3 > >::_Vector_base(unsigned long, std::allocator<mat3 > &) 
                0.00    0.00       1/1           std::vector<mat3, std::allocator<mat3 > >::_M_fill_initialize(unsigned long, mat3 &) 
-----------------------------------------------
                0.00    0.00       1/1           main 
    0.0    0.00    0.00       1         std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >::vector(unsigned long, rock::StratumStore<2> &, std::allocator<rock::StratumStore<2> > &) 
                0.00    0.00       1/2           std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >::_S_check_init_len(unsigned long, std::allocator<rock::StratumStore<2> > &) 
                0.00    0.00       1/47          std::_Vector_base<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >::_Vector_base(unsigned long, std::allocator<rock::StratumStore<2> > &) 
                0.00    0.00       1/1           std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >::_M_fill_initialize(unsigned long, rock::StratumStore<2> &) 
-----------------------------------------------
                0.00    0.00       1/1           main 
    0.0    0.00    0.00       1         Crust constructor 2 
                0.00    0.00       1/2           std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >::_S_check_init_len(unsigned long, std::allocator<rock::StratumStore<2> > &) 
                0.00    0.00       1/47          std::_Vector_base<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >::_Vector_base(unsigned long, std::allocator<rock::StratumStore<2> > &) 
