Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  5.66      6.35     6.35 619031235     0.00     0.00  glm::vec<3, float, (glm::qualifier)0> dymaxion::cartesian_from_zlon<float>(float, float)
                0.00    0.00      46/46          analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >* std::__relocate_a<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >*, analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >*, std::allocator<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> > > >(analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >*, analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >*, analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >*, std::allocator<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> > >&) [1241]
-----------------------------------------------
                0.00    0.00      46/46          std::vector<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >, std::allocator<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> > > >::max_size() const [1236]
[1239]   0.0    0.00    0.00      46         std::vector<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >, std::allocator<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> > > >::_S_max_size(std::allocator<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> > > const&) [1239]
                0.00    0.00      46/282         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [1053]
-----------------------------------------------
                0.00    0.00      46/46          void std::vector<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >, std::allocator<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> > > >::_M_realloc_insert<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> > >(__gnu_cxx::__normal_iterator<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >*, std::vector<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >, std::allocator<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> > > > >, analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >&&) [1375]
[1240]   0.0    0.00    0.00      46         std::vector<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >, std::allocator<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> > > >::_S_relocate(analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >*, analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >*, analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >*, std::allocator<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> > >&) [1240]
                0.00    0.00      46/46          analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >* std::__relocate_a<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >*, analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >*, std::allocator<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> > > >(analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >*, analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >*, analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >*, std::allocator<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> > >&) [1242]
-----------------------------------------------
                0.00    0.00      46/46          std::vector<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >, std::allocator<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> > > >::_S_relocate(analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >*, analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >*, analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >*, std::allocator<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> > >&) [1238]
[1241]   0.0    0.00    0.00      46         analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >* std::__relocate_a<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >*, analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >*, std::allocator<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> > > >(analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >*, analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >*, analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >*, std::allocator<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> > >&) [1241]
                0.00    0.00     138/138         analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >* std::__niter_base<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >*>(analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >*) [1095]
                0.00    0.00      46/46          analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >* std::__relocate_a_1<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >*, analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >*, std::allocator<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> > > >(analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >*, analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >*, analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >*, std::allocator<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> > >&) [1243]
-----------------------------------------------
                0.00    0.00      46/46          std::vector<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >, std::allocator<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> > > >::_S_relocate(analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >*, analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >*, analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >*, std::allocator<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> > >&) [1240]
[1242]   0.0    0.00    0.00      46         analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >* std::__relocate_a<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >*, analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >*, std::allocator<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> > > >(analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >*, analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >*, analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >*, std::allocator<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> > >&) [1242]
                0.00    0.00     138/138         analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >* std::__niter_base<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >*>(analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >*) [1096]
                0.00    0.00      46/46          analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >* std::__relocate_a_1<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >*, analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >*, std::allocator<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> > > >(analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >*, analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >*, analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >*, std::allocator<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> > >&) [1244]
-----------------------------------------------
                0.00    0.00      46/46          analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >* std::__relocate_a<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >*, analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >*, std::allocator<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> > > >(analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >*, analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >*, analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >*, std::allocator<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> > >&) [1241]
[1243]   0.0    0.00    0.00      46         analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >* std::__relocate_a_1<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >*, analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >*, std::allocator<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> > > >(analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >*, analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >*, analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >*, std::allocator<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> > >&) [1243]
                0.00    0.00      58/141         analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >* std::__addressof<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> > >(analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >&) [1093]
                0.00    0.00      29/29          void std::__relocate_object_a<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >, analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >, std::allocator<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> > > >(analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >*, analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >*, std::allocator<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> > >&) [1287]
-----------------------------------------------
                0.00    0.00      46/46          analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >* std::__relocate_a<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >*, analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >*, std::allocator<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> > > >(analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >*, analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >*, analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >*, std::allocator<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> > >&) [1242]
[1244]   0.0    0.00    0.00      46         analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >* std::__relocate_a_1<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >*, analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >*, std::allocator<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> > > >(analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >*, analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >*, analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >*, std::allocator<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> > >&) [1244]
                0.00    0.00      58/159         analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >* std::__addressof<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> > >(analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >&) [1092]
                0.00    0.00      29/29          void std::__relocate_object_a<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >, analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >, std::allocator<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> > > >(analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >*, analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >*, std::allocator<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> > >&) [1288]
-----------------------------------------------
                0.00    0.00      45/45          std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >::vector(std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > > const&) [356]
[1245]   0.0    0.00    0.00      45         std::_Vector_base<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >::_M_get_Tp_allocator() const [1245]
-----------------------------------------------
                0.00    0.00      45/45          std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >::vector(std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > > const&) [356]
[1246]   0.0    0.00    0.00      45         std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >::end() const [1246]
                0.00    0.00      45/90          __gnu_cxx::__normal_iterator<rock::StratumStore<2> const*, std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > > >::__normal_iterator(rock::StratumStore<2> const* const&) [1178]
-----------------------------------------------
                0.00    0.00      45/45          std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >::vector(std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > > const&) [356]
[1247]   0.0    0.00    0.00      45         std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >::begin() const [1247]
                0.00    0.00      45/90          __gnu_cxx::__normal_iterator<rock::StratumStore<2> const*, std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > > >::__normal_iterator(rock::StratumStore<2> const* const&) [1178]
-----------------------------------------------
                0.00    0.00      21/44          std::_Vector_base<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >, std::allocator<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> > > >::~_Vector_base() [1382]
                0.00    0.00      23/44          void std::vector<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >, std::allocator<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> > > >::_M_realloc_insert<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> > >(__gnu_cxx::__normal_iterator<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >*, std::vector<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >, std::allocator<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> > > > >, analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >&&) [1373]
[1248]   0.0    0.00    0.00      44         std::_Vector_base<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >, std::allocator<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> > > >::_M_deallocate(analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >*, unsigned long) [1248]
                0.00    0.00      37/1684113     std::__is_constant_evaluated() [676]
                0.00    0.00      37/37          std::__new_allocator<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> > >::deallocate(analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >*, unsigned long) [1260]
-----------------------------------------------
                0.00    0.00       4/44          std::variant<messages::MouseMotionMessage, messages::MouseClickMessage, messages::ScrollMessage>::variant<messages::MouseMotionMessage, void, void, messages::MouseMotionMessage, void>(messages::MouseMotionMessage&&) [1783]
                0.00    0.00       4/44          std::variant<messages::MouseMotionMessage, messages::MouseClickMessage, messages::ScrollMessage>::variant<0ul, messages::MouseMotionMessage, messages::MouseMotionMessage, void>(std::in_place_index_t<0ul>, messages::MouseMotionMessage&&) [1782]
                0.00    0.00       4/44          std::__detail::__variant::_Variant_base<messages::MouseMotionMessage, messages::MouseClickMessage, messages::ScrollMessage>::_Variant_base<0ul, messages::MouseMotionMessage>(std::in_place_index_t<0ul>, messages::MouseMotionMessage&&) [1786]
                0.00    0.00       4/44          std::__detail::__variant::_Variant_storage<false, messages::MouseMotionMessage, messages::MouseClickMessage, messages::ScrollMessage>::_Variant_storage<0ul, messages::MouseMotionMessage>(std::in_place_index_t<0ul>, messages::MouseMotionMessage&&) [1792]
                0.00    0.00       4/44          void std::_Construct<std::__detail::__variant::_Variadic_union<messages::MouseMotionMessage, messages::MouseClickMessage, messages::ScrollMessage>, std::in_place_index_t<0ul> const&, messages::MouseMotionMessage>(std::__detail::__variant::_Variadic_union<messages::MouseMotionMessage, messages::MouseClickMessage, messages::ScrollMessage>*, std::in_place_index_t<0ul> const&, messages::MouseMotionMessage&&) [1801]
                0.00    0.00       4/44          std::__invoke_result<std::__detail::__variant::_Move_ctor_base<false, messages::MouseMotionMessage, messages::MouseClickMessage, messages::ScrollMessage>::_Move_ctor_base(std::__detail::__variant::_Move_ctor_base<false, messages::MouseMotionMessage, messages::MouseClickMessage, messages::ScrollMessage>&&)::{lambda(auto:1&&, auto:2)#1}, messages::MouseMotionMessage, std::integral_constant<unsigned long, 0ul> >::type std::__invoke<std::__detail::__variant::_Move_ctor_base<false, messages::MouseMotionMessage, messages::MouseClickMessage, messages::ScrollMessage>::_Move_ctor_base(std::__detail::__variant::_Move_ctor_base<false, messages::MouseMotionMessage, messages::MouseClickMessage, messages::ScrollMessage>&&)::{lambda(auto:1&&, auto:2)#1}, messages::MouseMotionMessage, std::integral_constant<unsigned long, 0ul> >(std::__detail::__variant::_Move_ctor_base<false, messages::MouseMotionMessage, messages::MouseClickMessage, messages::ScrollMessage>::_Move_ctor_base(std::__detail::__variant::_Move_ctor_base<false, messages::MouseMotionMessage, messages::MouseClickMessage, messages::ScrollMessage>&&)::{lambda(auto:1&&, auto:2)#1}&&, messages::MouseMotionMessage&&, std::integral_constant<unsigned long, 0ul>&&) [1822]
                0.00    0.00       4/44          void std::__invoke_impl<void, std::__detail::__variant::_Move_ctor_base<false, messages::MouseMotionMessage, messages::MouseClickMessage, messages::ScrollMessage>::_Move_ctor_base(std::__detail::__variant::_Move_ctor_base<false, messages::MouseMotionMessage, messages::MouseClickMessage, messages::ScrollMessage>&&)::{lambda(auto:1&&, auto:2)#1}, messages::MouseMotionMessage, std::integral_constant<unsigned long, 0ul> >(std::__invoke_other, std::__detail::__variant::_Move_ctor_base<false, messages::MouseMotionMessage, messages::MouseClickMessage, messages::ScrollMessage>::_Move_ctor_base(std::__detail::__variant::_Move_ctor_base<false, messages::MouseMotionMessage, messages::MouseClickMessage, messages::ScrollMessage>&&)::{lambda(auto:1&&, auto:2)#1}&&, messages::MouseMotionMessage&&, std::integral_constant<unsigned long, 0ul>&&) [1805]
                0.00    0.00       8/44          std::__detail::__variant::_Variadic_union<messages::MouseMotionMessage, messages::MouseClickMessage, messages::ScrollMessage>::_Variadic_union<messages::MouseMotionMessage>(std::in_place_index_t<0ul>, messages::MouseMotionMessage&&) [1657]
                0.00    0.00       8/44          std::__detail::__variant::_Uninitialized<messages::MouseMotionMessage, false>::_Uninitialized<messages::MouseMotionMessage>(std::in_place_index_t<0ul>, messages::MouseMotionMessage&&) [1654]
[1249]   0.0    0.00    0.00      44         messages::MouseMotionMessage&& std::forward<messages::MouseMotionMessage>(std::remove_reference<messages::MouseMotionMessage>::type&) [1249]
-----------------------------------------------
                0.00    0.00      20/43          std::_Vector_base<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >, std::allocator<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> > > >::_M_create_storage(unsigned long) [1388]
                0.00    0.00      23/43          void std::vector<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >, std::allocator<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> > > >::_M_realloc_insert<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> > >(__gnu_cxx::__normal_iterator<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >*, std::vector<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >, std::allocator<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> > > > >, analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >&&) [1375]
[1250]   0.0    0.00    0.00      43         std::_Vector_base<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >, std::allocator<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> > > >::_M_allocate(unsigned long) [1250]
                0.00    0.00      43/1684113     std::__is_constant_evaluated() [676]
                0.00    0.00      43/43          std::__new_allocator<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> > >::allocate(unsigned long, void const*) [1252]
-----------------------------------------------
                0.00    0.00      43/43          std::_Vector_base<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >, std::allocator<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> > > >::_M_deallocate(analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >*, unsigned long) [1213]
[1251]   0.0    0.00    0.00      43         std::__new_allocator<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> > >::deallocate(analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >*, unsigned long) [1251]
-----------------------------------------------
                0.00    0.00      43/43          std::_Vector_base<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >, std::allocator<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> > > >::_M_allocate(unsigned long) [1250]
[1252]   0.0    0.00    0.00      43         std::__new_allocator<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> > >::allocate(unsigned long, void const*) [1252]
-----------------------------------------------
                0.00    0.00      21/42          std::vector<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >, std::allocator<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> > > >::begin() const [1378]
                0.00    0.00      21/42          std::vector<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >, std::allocator<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> > > >::end() const [1377]
[1253]   0.0    0.00    0.00      42         __gnu_cxx::__normal_iterator<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> > const*, std::vector<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >, std::allocator<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> > > > >::__normal_iterator(analytic::Railcar<double, analytic::Polynomial<double, 0, 1> > const* const&) [1253]
-----------------------------------------------
                0.00    0.00      20/40          std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [1391]
                0.00    0.00      20/40          std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [1394]
[1254]   0.0    0.00    0.00      40         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [1254]
                0.00    0.00      80/80          std::_Bit_iterator::_Bit_iterator() [1185]
-----------------------------------------------
                0.00    0.00      20/40          std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [1399]
                0.00    0.00      20/40          std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [1390]
[1255]   0.0    0.00    0.00      40         std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [1255]
-----------------------------------------------
                0.00    0.00      40/40          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > si::to_string<-1, 1, -2, 0, 0, 0, 0, float>(si::units<-1, 1, -2, 0, 0, 0, 0, float>) [649]
[1256]   0.0    0.00    0.00      40         std::array<std::pair<std::array<int, 3ul>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, 10ul>::operator[](unsigned long) [1256]
-----------------------------------------------
                0.00    0.00       8/40          void std::_Construct<std::__detail::__variant::_Variadic_union<messages::MouseMotionMessage, messages::MouseClickMessage, messages::ScrollMessage>, std::in_place_index_t<0ul> const&, messages::MouseMotionMessage const&>(std::__detail::__variant::_Variadic_union<messages::MouseMotionMessage, messages::MouseClickMessage, messages::ScrollMessage>*, std::in_place_index_t<0ul> const&, messages::MouseMotionMessage const&) [1665]
                0.00    0.00       8/40          std::__invoke_result<std::__detail::__variant::_Copy_ctor_base<false, messages::MouseMotionMessage, messages::MouseClickMessage, messages::ScrollMessage>::_Copy_ctor_base(std::__detail::__variant::_Copy_ctor_base<false, messages::MouseMotionMessage, messages::MouseClickMessage, messages::ScrollMessage> const&)::{lambda(auto:1&&, auto:2)#1}, messages::MouseMotionMessage const&, std::integral_constant<unsigned long, 0ul> >::type std::__invoke<std::__detail::__variant::_Copy_ctor_base<false, messages::MouseMotionMessage, messages::MouseClickMessage, messages::ScrollMessage>::_Copy_ctor_base(std::__detail::__variant::_Copy_ctor_base<false, messages::MouseMotionMessage, messages::MouseClickMessage, messages::ScrollMessage> const&)::{lambda(auto:1&&, auto:2)#1}, messages::MouseMotionMessage const&, std::integral_constant<unsigned long, 0ul> >(std::__detail::__variant::_Copy_ctor_base<false, messages::MouseMotionMessage, messages::MouseClickMessage, messages::ScrollMessage>::_Copy_ctor_base(std::__detail::__variant::_Copy_ctor_base<false, messages::MouseMotionMessage, messages::MouseClickMessage, messages::ScrollMessage> const&)::{lambda(auto:1&&, auto:2)#1}&&, messages::MouseMotionMessage const&, std::integral_constant<unsigned long, 0ul>&&) [1707]
                0.00    0.00       8/40          std::__detail::__variant::_Variadic_union<messages::MouseMotionMessage, messages::MouseClickMessage, messages::ScrollMessage>::_Variadic_union<messages::MouseMotionMessage const&>(std::in_place_index_t<0ul>, messages::MouseMotionMessage const&) [1658]
                0.00    0.00       8/40          void std::__invoke_impl<void, std::__detail::__variant::_Copy_ctor_base<false, messages::MouseMotionMessage, messages::MouseClickMessage, messages::ScrollMessage>::_Copy_ctor_base(std::__detail::__variant::_Copy_ctor_base<false, messages::MouseMotionMessage, messages::MouseClickMessage, messages::ScrollMessage> const&)::{lambda(auto:1&&, auto:2)#1}, messages::MouseMotionMessage const&, std::integral_constant<unsigned long, 0ul> >(std::__invoke_other, std::__detail::__variant::_Copy_ctor_base<false, messages::MouseMotionMessage, messages::MouseClickMessage, messages::ScrollMessage>::_Copy_ctor_base(std::__detail::__variant::_Copy_ctor_base<false, messages::MouseMotionMessage, messages::MouseClickMessage, messages::ScrollMessage> const&)::{lambda(auto:1&&, auto:2)#1}&&, messages::MouseMotionMessage const&, std::integral_constant<unsigned long, 0ul>&&) [1678]
                0.00    0.00       8/40          std::__detail::__variant::_Uninitialized<messages::MouseMotionMessage, false>::_Uninitialized<messages::MouseMotionMessage const&>(std::in_place_index_t<0ul>, messages::MouseMotionMessage const&) [1653]
[1257]   0.0    0.00    0.00      40         messages::MouseMotionMessage const& std::forward<messages::MouseMotionMessage const&>(std::remove_reference<messages::MouseMotionMessage const&>::type&) [1257]
-----------------------------------------------
                0.00    0.00       6/39          std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::vector(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&) [1747]
                0.00    0.00      15/39          std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector() [285]
                0.00    0.00      18/39          void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_range_initialize<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::forward_iterator_tag) [1580]
[1258]   0.0    0.00    0.00      39         std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_get_Tp_allocator() [1258]
-----------------------------------------------
                0.00    0.00      14/37          std::_Vector_base<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >, std::allocator<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> > > >::_M_create_storage(unsigned long) [1471]
                0.00    0.00      23/37          void std::vector<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >, std::allocator<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> > > >::_M_realloc_insert<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> > >(__gnu_cxx::__normal_iterator<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >*, std::vector<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >, std::allocator<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> > > > >, analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >&&) [1373]
[1259]   0.0    0.00    0.00      37         std::_Vector_base<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> >, std::allocator<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> > > >::_M_allocate(unsigned long) [1259]
                0.00    0.00      37/1684113     std::__is_constant_evaluated() [676]
                0.00    0.00      37/37          std::__new_allocator<analytic::Railcar<double, analytic::Polynomial<double, 0, 1> > >::allocate(unsigned long, void const*) [1261]
-----------------------------------------------
